GeneratedOn,GeneratedBy,Id,AccountName,Amount,CloseDate,Name,OwnerEmail,StageName,Type
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Harvard Square Laboratories,31860,2014-10-31,"Harvard Square Laboratories, SM HC 16",devindar@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Information Research,27082,2014-11-14,"Adaptive Information Research, LG OFF 18",elisha@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charter Lenders Inc,73289,2014-11-21,"Charter Lenders Inc, CORP OFC PROP 15",adrian@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Landmark Display Group,2066,2014-11-21,"Landmark Display Group, Small Office 8",sherill@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Group,108442,2014-11-28,Financial Group / CORP OFC PROP $108K,duston@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,North Beach Reclaimed Contractors,29281,2014-11-28,"North Beach Reclaimed Contractors - SM MFG PROP, $29281",yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Fenway Display Interactive,27562,2014-12-12,"Fenway Display Interactive - Large Office, $27562",stuart@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Horizon Investments Inc,3446,2014-12-19,Horizon Investments Inc / Small Office $3K,faiz@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ash Net Computers,4632,2014-12-19,"Ash Net Computers, SM OFF 19",giridhar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,GuuDo Inc.,131024,2014-12-26,"GuuDo Inc., CORP OFF 26",joy@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ash Net Computers,91304,2015-01-02,"Ash Net Computers, Corp Office 19",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Eastern Dell Rentals,157321,2015-01-02,Eastern Dell Rentals / Medium Mfg Prop $157K,xiaodan@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Beach Glen Vehicles,13601,2015-02-07,"Beach Glen Vehicles - Small Mfg, $13601",faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunny Sky Traders,13354,2015-02-14,"Sunny Sky Traders, Small Mfg Prop 7",xiaodan@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SOMA Touch Research,21952,2015-02-14,"SOMA Touch Research, LG OFF 15",giridhar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Fenway Display Interactive,27234,2015-02-28,"Fenway Display Interactive - Large Office, $27234",joy@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bayview Steel Incorporated,14683,2015-03-11,"Bayview Steel Incorporated, Small Mfg Property Coverage 7",xiaodan@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,FiDi At Law,20971,2015-03-18,FiDi At Law / LG OFC PROP $21K,harper@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial,71531,2015-03-18,"Financial, CORP OFC PROP 15",abir@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dapu,5796,2015-03-18,"Dapu - SM OFC PROP, $5796",elisha@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Cyber Information Research LLC,4626,2015-03-25,"Cyber Information Research LLC, Small Office 19",tomas@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Biermann, Rowe & Abend And Associates",24450,2015-04-22,"Biermann, Rowe & Abend And Associates, Large Office Prop 17",coraline@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunnyside Construction Incorporated,28366,2015-04-22,"Sunnyside Construction Incorporated, Small Mfg 14",giridhar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Mason Net Associates,81709,2015-05-08,"Mason Net Associates, CORP OFF 16",winthrop@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bear Markets Partners,36027,2015-05-08,"Bear Markets Partners, Large Office Property Coverage 23",joy@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Horizon Investments Inc,3556,2015-06-05,"Horizon Investments Inc, Small Office Prop 14",airianna@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sacramento Financial,20616,2015-06-05,"Sacramento Financial, LG OFC PROP 14",kristen@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bowman Mill Supplies,159991,2015-06-12,"Bowman Mill Supplies, Medium Mfg Prop 22",elisha@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sutter Trust,1796,2015-06-12,Sutter Trust / SM OFC PROP $$1796,coraline@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Pro Offices,31134,2015-06-19,Pro Offices / Small Healthcare Prop $31K,kristen@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Data Technologies,20209,2015-06-26,South Data Technologies / LG OFF $20K,devindar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ballpark Products,19606,2015-06-26,Ballpark Products / Small Garage $20K,stuart@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dijihoo,3567,2015-07-10,"Dijihoo - Small Office Property Coverage, $3567",rod@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct Lending,71639,2015-07-10,"Financial Distrct Lending, CORP OFC PROP 14",sherill@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Orchard Network Technologies,30097,2015-07-17,"Orchard Network Technologies, Large Office 20",rod@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charleston Touch Optics,70585,2015-07-31,"Charleston Touch Optics - CORP OFF, $70585",harper@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,East Home Care,13623,2015-08-07,"East Home Care, Small Healthcare Property Coverage 7",duston@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hanover Info Machines,3334,2015-08-21,"Hanover Info Machines - Small Office Prop, $3334",joy@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,University Services,42257,2015-08-21,"University Services - Small Healthcare Prop, $42257",xiaodan@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Net Research,3333,2015-08-28,"Adaptive Net Research, SM OFC PROP 14",abir@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct Loans,1755,2015-08-28,"Financial Distrct Loans, SM OFF 7",faiz@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Autumn Services,28127,2015-08-28,Autumn Services / LG OFF $28K,adrian@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coopaa,102388,2015-09-05,"Coopaa, Corp Office 21",coraline@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Bradshaw, Scott & Reinhard LLP",70978,2015-09-12,"Bradshaw, Scott & Reinhard LLP, CORP OFC PROP 14",duston@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,L. D. Media Solutions,3858,2015-09-19,L. D. Media Solutions / Small Office Property Coverage $4K,tomas@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SOMA Data Materials,3641,2015-09-26,"SOMA Data Materials, SM OFC PROP 14",yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,High Transmissions,85418,2015-10-09,"High Transmissions, ACTV GAR 14",giridhar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Biermann, Rowe & Abend And Associates",4369,2015-10-16,"Biermann, Rowe & Abend And Associates / Small Office Prop $4K",devindar@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ambulatory Health,28812,2015-10-16,Ambulatory Health / Small Healthcare $29K,harper@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Worcester Health Center,32864,2015-10-30,"Worcester Health Center, SM HC 16",coraline@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hunters Point Cliff Fabrication,37884,2015-10-30,"Hunters Point Cliff Fabrication, SM MFG PROP 19",giridhar@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Capital Bankers Partners,109329,2015-11-27,"Capital Bankers Partners - Corp Office Prop, $109329",winthrop@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Roso,4399,2015-12-04,Roso / Small Office Property Coverage $4K,winthrop@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Recycleables Rentals,29922,2015-12-04,"South Recycleables Rentals, Small Mfg Property Coverage 15",faiz@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Network Materials,69122,2015-12-25,"Financial District Network Materials - Corp Office Prop, $69122",kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Beacon Investments,66798,2016-01-01,"Beacon Investments, CORP OFF 14",airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Oceanside Manufacturing Incorporated,14003,2016-01-15,Oceanside Manufacturing Incorporated / SM MFG PROP $14K,sherill@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Merlin Windows,87136,2016-01-15,"Merlin Windows, Active Garage 15",winthrop@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jefferson Accountants,20770,2016-01-15,"Jefferson Accountants, LG OFC PROP 14",elisha@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Henchman Limited,3371,2016-01-22,"Henchman Limited, Small Office Prop 14",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Foggy Fencing Wreckers,30606,2016-01-22,"Foggy Fencing Wreckers, Small Mfg Prop 15",kristen@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Federal Consulting,73479,2016-02-06,Federal Consulting / CORP OFC PROP $73K,hammet@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,BuuSiTa,1799,2016-02-13,"BuuSiTa, SM OFF 7",meiying@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hilltop Peak Contractors & Company,27287,2016-02-13,Hilltop Peak Contractors & Company / SM MFG PROP $27K,yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Evaluations,27237,2016-02-20,MIT Evaluations / Small Healthcare $27K,meiying@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Grand Concrete Rentals,27622,2016-02-27,"Grand Concrete Rentals - SM MFG PROP, $27622",yarin@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Iron Materials,35313,2016-03-24,"South Iron Materials - Small Mfg Property Coverage, $35313",joy@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Data Materials,71923,2016-03-31,"Adaptive Data Materials, Corp Office Property Coverage 15",tomas@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Leidesdorff Law Inc,1738,2016-04-07,Leidesdorff Law Inc / SM OFC PROP $$1738,faiz@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,North Beach Reclaimed Contractors,27301,2016-04-21,North Beach Reclaimed Contractors / Small Mfg $27K,winthrop@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ash Net Computers,4739,2016-04-21,"Ash Net Computers, Small Office Prop 19",elisha@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,UMass Doctors,33435,2016-05-13,"UMass Doctors, Small Healthcare Property Coverage 16",tomas@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Northern Partners,82656,2016-05-13,"Northern Partners - CORP OFC PROP, $82656",sherill@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Duujeebee Inc,24772,2016-05-27,"Duujeebee Inc, Large Office 17",hammet@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Italian Windows,46669,2016-06-03,"Italian Windows - Small Garage Prop, $46669",yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunny,3436,2016-06-03,"Sunny - SM OFF, $3436",rod@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Franklin Investing,21198,2016-06-17,"Franklin Investing - Large Office Property Coverage, $21198",stuart@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Recycleables Rentals,30899,2016-06-17,South Recycleables Rentals / Small Mfg Prop $31K,harper@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,University Services,44904,2016-06-24,"University Services - SM HC, $44904",joy@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charles River Info Optical,107669,2016-06-24,"Charles River Info Optical, CORP OFF 21",giridhar@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Salutation Unlimited,71442,2016-07-01,Salutation Unlimited / Corp Office Property Coverage $71K,elisha@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,GleBuGoo,70058,2016-07-22,"GleBuGoo, Corp Office Prop 14",xiaodan@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Kent & Ostermann LLP Inc,1776,2016-07-22,Kent & Ostermann LLP Inc / Small Office $$1776,duston@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Arch Life Partners,29309,2016-07-22,"Arch Life Partners, Small Healthcare Prop 14",coraline@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Paabuu Inc,38716,2016-07-29,"Paabuu Inc, Large Office 27",abir@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Storage Worldwide,3541,2016-08-12,Innovative Storage Worldwide / Small Office Property Coverage $4K,hammet@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sports Therapeutics,13790,2016-09-17,"Sports Therapeutics, Small Healthcare Prop 7",yarin@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,East Wood Wreckers Inc,15635,2016-09-30,"East Wood Wreckers Inc, SM MFG 8",adrian@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,FiDo,20938,2016-10-14,"FiDo - Large Office Property Coverage, $20938",elisha@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Batterymarch Banking,24842,2016-11-11,Batterymarch Banking / Large Office $25K,abir@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Wiluu,117824,2016-11-25,"Wiluu - CORP OFF, $117824",adrian@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Lenders,1937,2016-12-02,Financial Lenders / SM OFF $$1937,harper@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Group,32522,2016-12-02,Financial Group / Large Office Prop $33K,meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Data Semiconductors Inc,73613,2016-12-16,"Jamaica Plain Data Semiconductors Inc, CORP OFC PROP 15",giridhar@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Information Mobile,22666,2016-12-23,"Innovative Information Mobile - Large Office, $22666",hammet@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,GooFiZi,85372,2016-12-30,"GooFiZi, CORP OFF 17",faiz@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Franklin Info Communications,26016,2016-12-30,"Franklin Info Communications - Large Office Property Coverage, $26016",joy@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Glass Worldwide,38464,2017-01-06,Coit Glass Worldwide / SM MFG $38K,airianna@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Cyber Information Research,3350,2017-01-13,Cyber Information Research / SM OFC PROP $3K,hammet@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Newoda,129919,2017-01-13,"Newoda, Corp Office Prop 25",giridhar@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Franklin Investing,3488,2017-01-20,"Franklin Investing, Small Office 14",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Doojaabaa Inc,26323,2017-01-27,Doojaabaa Inc / Large Office Property Coverage $26K,giridhar@alta-insurance.com,Proposal/Price Quote,New Business
